Usia,Domisili,Nama Program,Harga Kelas,Kategori,Sub Kategori  1 (Tujuan),Sub Kategori 2 (Minat lain),Sub Kategori 3 (Minat lain),Sub Kategori 4 (Minat lain),Usia_Clean,Age_Group,Region,Price_Segment,Kategori_encoded,Region_encoded,Sub1_encoded,Sub2_encoded,Cluster
40.0,Bekasi,Desain undangan,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),4,1,4,2,1
11.0,Kendari,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",11.0,Anak (≤12),Sulawesi,Standard (31-65k),4,8,4,2,1
42.0,Bogor,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),4,1,4,2,1
39.0,Semarang,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Jawa Tengah,Standard (31-65k),4,3,4,2,1
48.0,Bogor,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",48.0,Dewasa Tua (>45),Jabodetabek,Standard (31-65k),4,1,4,2,1
23.0,Cirebon,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",23.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
36.0,Jambi,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,4,2,1
21.0,Batam,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
31.0,Makassar,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Sulawesi,Standard (31-65k),4,8,4,2,1
35.0,Bandung,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Jawa Barat,Standard (31-65k),4,2,4,2,1
40.0,Solo,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,4,2,1
21.0,Surakarta,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
31.0,Bekasi,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Jabodetabek,Standard (31-65k),4,1,4,2,1
42.0,Bekasi,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),4,1,4,2,1
14.0,Jakarta,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",14.0,Remaja (13-17),Jabodetabek,Standard (31-65k),4,1,4,2,1
34.0,Bogor,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",34.0,Dewasa (26-35),Jabodetabek,Standard (31-65k),4,1,4,2,1
22.0,Sragen,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",22.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,4,2,1
20.0,Samarinda,Digital lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Kalimantan Timur,Standard (31-65k),4,5,4,2,1
12.0,Jaksel,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",12.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,4,2,1
37.0,Situbondo,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,4,2,1
13.0,Bekasi,Digital Lettering,65,Hobi,Keterampilan Digital,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",13.0,Remaja (13-17),Jabodetabek,Standard (31-65k),4,1,4,2,1
14.0,Malang,Drawing Advance,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,14.0,Remaja (13-17),Jawa Timur,Standard (31-65k),4,4,9,3,1
12.0,Sangatta,Drawing basic (privat) & coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,12.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
12.0,Bojonggede,Drawing basic (privat) + Coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,12.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
45.0,Solo,Drawing basic (privat) + coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,45.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,9,3,1
48.0,Ambon,Drawing Class Junior ,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,48.0,Dewasa Tua (>45),Maluku,Standard (31-65k),4,7,9,3,1
18.0,Yogyakarta ,Drawing Class Junior & Drawing Class Level Advance ,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,18.0,Dewasa Muda (18-25),DIY,Standard (31-65k),4,0,9,3,1
27.0,Tabalong,Drawing Class Level Advance,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,5,2,1
15.0,Medan,Drawing Class Level Advance,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",15.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,5,2,1
25.0,Tegal,Drawing Class Level Advance ,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,5,2,1
12.0,Depok,Drawing Class Level Advance ,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",12.0,Anak (≤12),Jabodetabek,Standard (31-65k),4,1,5,2,1
13.0,Medan,Drawing Class Level Advance ,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",13.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,5,2,1
54.0,Kalibagor Banyumas,Drawing Class Level Advance (grup),65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",54.0,Dewasa Tua (>45),Lainnya,Standard (31-65k),4,6,5,2,1
7.0,Depok,Drawing junior ,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,7.0,Anak (≤12),Jabodetabek,Standard (31-65k),4,1,9,3,1
6.0,Tangerang Selatan ,Drawing junior (grup),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,6.0,Anak (≤12),Jabodetabek,Standard (31-65k),4,1,9,3,1
8.0,Sulawesi Utara ,Drawing junior (grup),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,8.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
8.0,Bandung,Drawing junior (grup),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,8.0,Anak (≤12),Jawa Barat,Standard (31-65k),4,2,9,3,1
37.0,Malang,Drawing junior (grup) + Drawing level basic (privat) + Coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,37.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),4,4,9,3,1
21.0,Pati,Drawing Junior (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,21.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),4,6,9,3,1
15.0,Enrekang Sulsel,Drawing junior (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,15.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,9,3,1
10.0,Pangkalpinang ,Drawing junior (privat) & coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,10.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
6.0,Sangatta,Drawing junior (privat) & Coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,6.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
10.0,Bojonggede ,Drawing junior (privat) + Coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,10.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
15.0,Mirfa Abu Dhabi ,Drawing junior + Coloring class ,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,15.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,9,3,1
21.0,Tenggarong Kaltim,Drawing level advance ,65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Kalimantan Timur,Standard (31-65k),4,5,5,2,1
28.0,Merauke ,Drawing level basic ,65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,28.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,9,3,1
11.0,Tangerang Selatan,Drawing level basic (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,11.0,Anak (≤12),Jabodetabek,Standard (31-65k),4,1,9,3,1
6.0,Metro Lampung,Drawing level basic (privat) & Coloring class (privat),65,Hobi,Motorik Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,6.0,Anak (≤12),Lainnya,Standard (31-65k),4,6,9,3,1
14.0,Pekanbaru ,Drawing privat 2 (basic-advance),65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",14.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,5,2,1
13.0,Pekanbaru ,Drawing privat 2 (basic-advance),65,Hobi,Keterampilan Manual,Kreativitas Dewasa,Seni & Visual,"Crafting, Journaling, DIY",13.0,Remaja (13-17),Lainnya,Standard (31-65k),4,6,5,2,1
27.0,solo,Fashion Design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
34.0,Bogor,Fashion Design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Jabodetabek,Luxury (>100k),3,1,1,1,2
27.0,Batam,Fashion Design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
48.0,Semarang,Fashion design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",48.0,Dewasa Tua (>45),Jawa Tengah,Luxury (>100k),3,3,1,1,2
34.0,Medan,Fashion design,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Lainnya,Luxury (>100k),3,6,1,1,2
44.0,Batam kepri,Fashion design A,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",44.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
30.0,Ambon,Fashion design A dan B,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Maluku,Luxury (>100k),3,7,1,1,2
59.0,Daerah Istimewa Yogyakarta,Fashion Design Cource #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",59.0,Dewasa Tua (>45),DIY,Luxury (>100k),3,0,1,1,2
39.0,Sukoharjo Solo,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Jawa Tengah,Luxury (>100k),3,3,1,1,2
30.0,Karawang,Fashion Design Course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
31.0,Malang,Fashion Design Course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
32.0,Melawi Kalbar,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
29.0,Tangerang,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Jabodetabek,Luxury (>100k),3,1,1,1,2
44.0,Lampung,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",44.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
18.0,Purbalingga,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,1,1,2
46.0,Lampung,Fashion Design Course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",46.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
17.0,Makassar,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",17.0,Remaja (13-17),Sulawesi,Luxury (>100k),3,8,1,1,2
50.0,Bogor,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",50.0,Dewasa Tua (>45),Jabodetabek,Luxury (>100k),3,1,1,1,2
28.0,Cirebon,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
30.0,Belopa sulsel,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
38.0,Kebumen,Fashion design course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
11.0,Pangkalpinang,Fashion Design Course,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",11.0,Anak (≤12),Lainnya,Luxury (>100k),3,6,1,1,2
25.0,Bandar Lampung,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
14.0,Medan,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",14.0,Remaja (13-17),Lainnya,Luxury (>100k),3,6,1,1,2
21.0,Balikpapan,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Kalimantan Timur,Luxury (>100k),3,5,1,1,2
23.0,Depok,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",23.0,Dewasa Muda (18-25),Jabodetabek,Luxury (>100k),3,1,1,1,2
53.0,Banjarnegara ,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",53.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
19.0,Purbalingga ,Fashion design course ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,1,1,2
31.0,Makassar,Fashion design course #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Sulawesi,Luxury (>100k),3,8,1,1,2
26.0,Sidoarjo,Fashion design course #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",26.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
48.0,Bogor,Fashion design course #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",48.0,Dewasa Tua (>45),Jabodetabek,Luxury (>100k),3,1,1,1,2
40.0,Ambarawa,Fashion design course #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
61.0,Sumbar,Fashion design course #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",61.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
40.0,Yogyakarta,Fashion design course#2 & Rajut lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),DIY,Luxury (>100k),3,0,1,1,2
25.0,Jambi ,Fashion design program A,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
32.0,Purbalingga,"Fashion design program A, B ",120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Jawa Tengah,Luxury (>100k),3,3,1,1,2
18.0,Cilacap ,"Fashion design, smock & sulam pita, kelas jahit mukena",120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,1,1,2
40.0,Yogyakarta,Flash Sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),DIY,Luxury (>100k),3,0,1,1,2
28.0,Probolinggo-Sidoarjo,Flash Sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
36.0,Madiun ,Flash Sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
25.0,"Purwakarta, Jawa Barat",FLASH SALE,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
38.0,Klaten,Flash Sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
49.0,Metrolampung,Flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",49.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
23.0,Sulsel wajo,Flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",23.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
20.0,Cilacap jawa tengah,Flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,1,1,2
16.0,Pekan baru,Flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",16.0,Remaja (13-17),Lainnya,Luxury (>100k),3,6,1,1,2
36.0,Kebumen ,flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
31.0,Pangkalpinang,Flash sale,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
25.0,Kalimantan Timur ,Flash sale ,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
35.0,Depok,Flash sale jahit basic,120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Jabodetabek,Luxury (>100k),3,1,0,1,2
41.0,Banjarnegara,Flash Sale jahit basic,120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",41.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,0,1,2
41.0,Magelang,"Flash sale jahit basic, jahit lanjutan, fashion design, smock & sulam pita",120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",41.0,Dewasa Menengah (36-45),Jawa Tengah,Luxury (>100k),3,3,0,1,2
28.0,Makassar,Flash sale kursus fashion design,120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Sulawesi,Luxury (>100k),3,8,0,1,2
20.0,Cirebon jawa barat,Flash sale kursus rajut lanjutan,120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,0,1,2
35.0,Sidoarjo,Flash Sale Paket Kursus Rajut Basic dan Lanjutan,120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,0,1,2
22.0,Magelang,"Flash sale Rajut basic, rajut lanjutan",120,Fashion,Busana Keluarga,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",22.0,Dewasa Muda (18-25),Jawa Tengah,Luxury (>100k),3,3,0,1,2
37.0,Sulsel,Hijab,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
27.0,Singkawang kalbar,Hijab,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
42.0,Batam,Hijab,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
16.0,Sulawesi Tengah,Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",16.0,Remaja (13-17),Lainnya,Luxury (>100k),3,6,1,1,2
20.0,Metro,Hijab basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
34.0,Karawang,Hijab basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",34.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
21.0,Aceh,Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
25.0,Batam,Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
49.0,Tulungagung,Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",49.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
35.0,Perumahan Barcelona,Hijab Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
45.0,Sangatta,Hijab basic #2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",45.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
21.0,Sukabumi,Hijab basic#2,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
40.0,Yogyakarta,Hijab basic#2 & Ruang BISA,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),DIY,Luxury (>100k),3,0,1,1,2
24.0,Sumut ,Hijab Class,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
34.0,Ambon,Hijab class,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",34.0,Dewasa (26-35),Maluku,Luxury (>100k),3,7,1,1,2
19.0,Padang,Hijab Class,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
19.0,Bangka Belitung,Hijab Class Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
48.0,Pekanbaru,Hijab Class Basic,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",48.0,Dewasa Tua (>45),Lainnya,Luxury (>100k),3,6,1,1,2
